Date,Agricultural_Tasks,Agricultural_Crops,Precipitation,Air_Temperature,Relative_Humidity,Atmospheric_Pressure,Wind_Speed,Cloud_Cover,Sunshine_Duration,Visibility
2020-02-02,Harvest,Cacao,1005.0704799353712,26.25310899769549,84.55557532577754,1020.4304790135591,131.3848775849016,99.61174399776984,8.256979470194679,13403.90907667538
2020-02-03,Prick,Cocoyam,1154.638696287493,-18.29965490024513,61.50282946080896,879.7741269949468,77.19892865439942,48.548624171052246,16.022362981942017,61289.388582554224
2020-02-04,Harvest,Cocoyam,483.03419841521645,39.240722509670476,19.032261619479197,927.7065065656546,228.30143247203847,99.38095112758376,17.50427613718061,13772.394946336919
2020-02-05,Sow,Coffee,777.1484183059708,33.510702968443596,41.39221709225356,949.08310580087,91.26965725018714,79.51266372118998,20.593775230671806,66272.17498869234
2020-02-06,Prune,Cocoyam,1276.2867930214866,-78.366136860772,72.63431671607225,1078.7398992070534,63.060401895102544,46.30926404397364,21.691132234955685,62554.39493137413
2020-02-07,Harvest,Coffee,575.6101173319705,27.735293568653447,92.84098494258275,989.8065234701952,252.5499480516327,40.69534606748431,19.184708828006226,38087.46582595978
2020-02-08,Fertilize,Beans,461.8301649370634,37.0459647020822,62.62606865886878,1081.930714134309,254.49404038482112,22.727578149074155,17.469103990246566,26270.604341167826
2020-02-09,Harvest,Cocoyam,22.498175584041814,40.720073845159746,80.4925303340488,955.2921020934784,107.04733818047217,6.63486753097795,22.362779426571052,79599.4642460412
2020-02-10,Weed,Coffee,724.8559670445949,34.97355475015672,32.84704439353076,1041.1530902437305,254.80114389794107,82.38584981609378,22.81789618829761,20066.04546895333
2020-02-11,Prune,Cacao,489.85370565538983,26.7822875606536,73.8902277249144,918.7317460351012,3.671898068750601,57.750513450830724,6.774634914262264,1157.283771973372
2020-02-12,Harvest,Tomatoes,1551.0979809248465,-63.187026924451466,52.153998558291384,1017.0741124609447,75.42860104511522,23.23146072346278,4.365495367377664,45754.025960471634
2020-02-13,Hoe,Cacao,42.05725108701033,-39.27241216258551,80.25644487982827,1001.3713781616595,113.1655535245354,90.37654029639691,5.117810953821194,44032.9601172603
2020-02-14,Weed,Plantain,1512.4393863940559,29.017382543123844,31.08791812901508,1001.720614056596,175.09626375634608,12.812293966561706,19.77059140794056,27207.969588067248
2020-02-15,Harvest,Coffee,561.1282228756759,-54.01408856830342,66.65183699575122,1009.3090347171396,194.73098888557902,19.44470666396575,11.448409395023248,15946.215610755666
2020-02-16,Irrigate,Cocoyam,1727.0202334165447,-2.27235251245186,62.918153798635146,976.3148333686881,71.47516815965722,58.30335677443718,13.56451351055237,8398.917306012565
2020-02-17,Prune,Cocoyam,599.14029302564,-38.77583376879239,67.41796597060339,1053.3925833484184,125.67254673339899,57.60093989910538,7.551452964253842,66740.17850446157
2020-02-18,Prune,Cocoyam,1236.1662305085565,27.387688448014302,65.2123275566196,884.9787223137524,26.597367603979805,31.826310281149127,9.473676252513446,56816.03675276742
2020-02-19,Prick,Coffee,756.7401006000706,-86.15983321410978,92.36612085719334,1063.1144888607864,282.1319358039506,43.05262832393954,7.821426418928752,3658.4824818476136
2020-02-20,Weed,Coffee,323.8882766311939,-6.816116158654637,93.2814898492827,987.3315307267496,222.8936916748217,4.442252874856023,14.730219508714516,65879.01757712907
2020-02-21,Prick,Plantain,565.3945186513688,-72.73194830644958,23.39786362497963,960.7143064853989,119.27043031854438,28.730526486702544,8.540526028096771,93107.65236305511
2020-02-22,Prick,Cocoyam,832.4858443258746,-75.27156094202691,17.315456850020595,1013.0554548109479,285.0550173804215,43.96621048051088,19.67043612488473,59739.817616217995
2020-02-23,Weed,Plantain,254.08124399851667,-68.11521691376696,16.41932021342052,1082.7164646419842,219.5452259268107,83.224638388972,8.392800026213703,47102.833080313976
2020-02-24,Sow,Peanuts,1459.6979853710309,9.658550111396536,48.53240490364195,871.6677284103441,225.0000057521772,92.73212672619151,2.302625245871112,58709.9857459847
2020-02-25,Sow,Cocoyam,1312.4532017395838,-14.393262488930702,39.54831718312447,883.3069226309264,166.69149291982393,46.63294102453612,4.713428628998395,60567.738096418776
2020-02-26,Harvest,Tomatoes,1527.5078796652397,29.054106180896923,42.567659091810725,1016.1582440124358,52.319490534415316,62.82300756044303,23.866682705687047,67101.97169921357
2020-02-27,Hoe,Peanuts,1771.552349545659,-79.10492669452482,49.72438343654133,948.2280627622781,14.424376304896814,18.350075256256304,21.03453912693393,45222.39496629905
2020-02-28,Prune,Tomatoes,1399.769868690674,-57.28935838143795,71.55452099988115,970.3314739821942,94.66912058689407,98.8512816055088,13.053721237805078,11085.408605875891
2020-02-29,Sow,Tomatoes,780.8205827247624,-67.33432234269947,63.9194474690134,947.2164178018056,64.77583198619364,48.2113495666668,14.394981603336976,14211.111927136888
2020-03-01,Sow,Cacao,272.1295082397411,41.55408621003288,45.738841525600016,1032.2541537784598,21.795144495499496,19.54241146202419,16.902503729145185,59856.53389405217
2020-03-02,Hoe,Peanuts,985.2054203078619,46.44267798186725,12.84489286061563,1019.739467727584,18.920311819627035,10.522918709291073,10.49207099391936,30290.60142101242
2020-03-03,Prick,Cacao,610.812527685033,-27.82187447972624,20.58311613997358,933.9482201110202,54.22046809671065,72.02516352854677,23.506452503318098,94430.89992455851
2020-03-04,Prick,Tomatoes,1199.377620680874,-46.6042299439866,35.94031774821095,1032.7748842062206,206.8222619807709,43.69277084211129,19.903655761772146,37817.452481703185
2020-03-05,Prune,Cacao,582.0852422085528,55.55093196795919,53.1886437489131,880.6341316357137,210.58328427318227,84.98212424973934,6.767601959929694,48844.42833411173
2020-03-06,Prick,Cacao,1062.342549590852,-87.12065288098115,20.182721585138264,927.4967504025694,246.63715387238113,97.07747450955236,23.69078164303918,27650.679037168313
2020-03-07,Prune,Peanuts,1592.0362930664853,-61.314159912224596,2.126934575329098,1045.195479850626,19.958866217927607,67.18937566374183,19.286891220859975,12588.907124382531
2020-03-08,Fertilize,Cocoyam,498.37715427245917,36.76444876114353,17.071541179391957,960.249067847582,257.11422140295224,82.81861102759758,19.979330607222387,49966.01317706968
2020-03-09,Weed,Cocoyam,292.1366026224559,53.29444049674454,30.13899421470668,879.847636931349,10.043661854188867,23.096540552916302,4.707920359701658,31890.57684303409
2020-03-10,Sow,Cocoyam,1263.1923999203502,26.76757814236221,95.94374398144562,873.7437509351496,218.94094518993026,72.95391019348726,1.414749751510123,91066.49464591716
2020-03-11,Sow,Cacao,815.1254286058801,21.81012522998651,18.060105006901505,1058.7684314332364,203.76800854609715,11.659657058445372,18.887230411076875,1139.8810662344827
2020-03-12,Prick,Coffee,257.8934974559835,-42.23686900278813,78.96778645417409,1051.4240894649672,17.022115601155583,5.323163283335097,14.323684623651072,76349.30603348774
2020-03-13,Prick,Coffee,183.37877646369844,18.967810136282793,24.977659324234637,1053.5116231360778,61.22291311977509,44.83975314665918,21.72772174482037,47970.931912058724
2020-03-14,Sow,Cassava,2.438263930673501,39.96758431065821,80.90196474383698,885.2736329107294,150.809084336818,98.78813810003369,22.690801404809683,20785.140295393878
2020-03-15,Sow,Coffee,59.55528666997962,-51.81281327514227,72.42791845059551,889.6148672503648,159.40199487363043,84.18801699278637,22.367193698115862,91284.13189041222
2020-03-16,Harvest,Plantain,1394.9810809357923,-11.6374733039073,54.41741216090378,1046.1910749634085,228.52168308851708,49.10386934609664,12.161921169065103,51589.43671104989
2020-03-17,Irrigate,Cocoyam,1351.9441704518592,35.251926165115975,48.766252331442026,1011.2794494621578,21.831985615867723,52.287764388298456,9.16115667676904,9220.139109646274
2020-03-18,Harvest,Cacao,185.62411967584526,-29.2367914697706,78.53449611047535,1068.0360832966435,238.63471675450302,88.07377535012174,5.474881191936123,285.4777129716046
2020-03-19,Harvest,Cocoyam,1409.941858655822,-2.7029657637002913,80.90730230650277,983.4809945274919,83.45060327815106,48.03717021488518,13.264412603723127,30704.34249468047
2020-03-20,Sow,Peanuts,135.4125791875823,53.96986765662082,55.93661552184732,929.7398823449039,189.1807769500434,41.08721801385358,14.2292594700744,21011.027235926118
2020-03-21,Fertilize,Plantain,884.948587916516,36.59063917341362,86.60578879078679,876.9740558441105,58.973852224713454,9.981162137107102,19.684022624556032,17944.44226631149
2020-03-22,Prick,Coffee,145.9253273510622,-74.00111616345691,49.6796207727465,908.1402285895456,2.736384594034924,10.494422017907567,9.504831912999304,93518.42446240211
2020-03-23,Weed,Peanuts,1231.9351859849983,-41.74089726247604,76.59640525518094,880.8613711807786,212.5795052356139,77.07450355714926,13.99506928062145,11402.908605160233
2020-03-24,Fertilize,Peanuts,1706.8988250415125,18.355549409825286,85.87482301754017,1081.6858789958114,42.29585547541818,50.90474925141457,21.558007991593115,60156.92201532925
2020-03-25,Sow,Coffee,988.5026636723065,1.362621486194172,38.366760544785905,1023.2491009916141,70.57223640892816,56.800668839919354,1.8851898194657233,38368.00339714019
2020-03-26,Prune,Peanuts,352.37583532365215,-84.7539841770286,32.56473771590134,916.1883143511777,212.79897309562025,38.314150901367526,22.183596536408654,2338.217758069505
2020-03-27,Irrigate,Plantain,306.502370129279,-71.0112969343533,53.31698086558897,1046.3849791725427,297.12070901614396,92.0096521857188,22.297081720309937,46092.67787818794
2020-03-28,Sow,Peanuts,1529.7111202473761,38.472564581223665,88.4668155824343,982.7728661433829,91.47330762921428,39.94681197620442,17.57300866191227,16952.688297593886
2020-03-29,Prune,Peanuts,1653.204952261233,23.55890763162745,28.196921368821304,956.2408720933278,137.02578821774736,23.01794857068972,10.001070041230545,53581.769338445636
2020-03-30,Sow,Coffee,652.0450427002111,-81.36842729315698,55.8991852813848,939.3025738785022,269.8193226344855,47.273283259603915,10.745239592924548,74794.77012686431
2020-03-31,Harvest,Coffee,152.45230033858414,-58.88961392852592,4.175379894527531,919.4808210388087,50.30733506562225,15.504459735230691,16.93616099014161,24863.765617468016
2020-04-01,Sow,Peanuts,235.7595858838322,-66.96190884903308,22.729530014645803,1059.605401018855,18.28710397499681,59.26029483837698,18.074916769769754,64930.418126644196
2020-04-02,Prick,Cacao,807.8593695679539,-4.0289929602042776,97.87455764983996,967.5647876797478,47.27144347576051,32.734448496527015,15.715957762954018,67334.42515620557
2020-04-03,Hoe,Tomatoes,1021.5015417184005,3.305904311946449,96.58885658783281,920.3396002761278,145.47293376101902,44.97477730595217,5.160877376428887,21054.35756076228
2020-04-04,Prune,Cacao,1033.9149569632082,-7.037333310699864,51.99750169684373,1061.1083639862245,7.798561347058197,21.17797758345268,20.39948306752875,66110.92827760117
2020-04-05,Sow,Coffee,413.1509771942551,-24.85387499251611,70.44380123270085,902.3066089390477,141.31444823945702,35.07920218390491,12.817957748865808,51497.34401670993
2020-04-06,Hoe,Tomatoes,1342.5512347679387,-46.729374973365644,27.364847470283205,912.6340862773634,6.965749564067281,45.61316652435345,22.078113262419016,56082.83221260181
2020-04-07,Prune,Cassava,1437.83253333838,-6.765334375553138,98.9203206020329,876.7627384515564,220.85447010229447,52.11395439205637,22.969462536640172,52233.088251242196
2020-04-08,Harvest,Peanuts,1642.6784104372614,-79.7446029044562,47.79811762466048,928.748060811766,248.19485323554719,30.01955274282915,5.511181729809581,24835.36808375031
2020-04-09,Irrigate,Plantain,1449.3860911710083,6.053718882283334,58.446602147348855,1033.9244348493094,228.233800450129,79.94943294455032,6.202483293748689,1195.4143022958053
2020-04-10,Prune,Cocoyam,1129.000347995289,-27.995141658651242,74.1742058087391,1055.5839135663352,203.33245948101347,18.57221192224007,22.556116370656156,13373.422743994768
2020-04-11,Prick,Cocoyam,231.67800562085478,35.80909190995391,45.780565020425335,941.990263102846,212.4330520017438,93.46378572050153,7.9307017297027596,67649.14229622827
2020-04-12,Weed,Cocoyam,837.4015794311292,-12.274947790114027,83.83386644837158,1033.8050009858746,118.30590357897304,79.31005317571785,1.7441150045722864,15893.341227697367
2020-04-13,Sow,Coffee,1511.3659478994812,-10.155380051898348,74.75489533463848,1060.717357343836,200.27912438759824,44.084170112108865,5.219587188397323,78693.49537521655
2020-04-14,Sow,Beans,64.73984756261456,20.935942163044317,6.005632293484209,909.4589920105909,293.4415889773237,9.852269237803757,19.550733429858173,73086.06631461026
2020-04-15,Irrigate,Beans,774.1359186699997,-85.40216813045821,15.589183262732565,979.9469883115578,191.5956137719485,45.26533603763762,14.462779457815937,96261.13974134692
2020-04-16,Prune,Peanuts,1570.956362869197,-79.50604392353516,88.80491663458032,1044.547833801047,150.72905567624952,55.84267246223084,12.804760287486005,51226.27924361036
2020-04-17,Harvest,Coffee,44.09413897418726,-42.7417683571372,25.37025644582164,1040.7070748876292,293.3814985363645,1.6712404350094912,15.749375939336243,94055.91965924313
2020-04-18,Prick,Cocoyam,406.4337043057968,-34.192906765819636,44.94906084107628,912.734628014431,242.50623231596592,29.013328637945403,19.631391277850867,96820.71217359851
2020-04-19,Harvest,Plantain,12.135444488419234,-30.497947461691112,49.811182144873165,1035.905856224026,243.597860170084,91.77658166545315,10.345793807324341,79063.65261460851
2020-04-20,Sow,Coffee,891.110122558081,-56.27227117725601,20.46687870060506,902.3295417154973,209.21606605615872,69.2816401768088,22.230768725513524,81184.77111649088
2020-04-21,Harvest,Cacao,809.2058975074053,-52.27679735640484,81.52206196843346,1062.6970939002756,15.48628697171236,36.89006813986195,16.831018867748245,61021.69324038236
2020-04-22,Sow,Cacao,1551.2346604183592,14.234833440339187,67.35961431571734,1022.6967611755894,51.93004200651984,8.47522900559986,12.799179934791855,32421.777554940014
2020-04-23,Weed,Cocoyam,1069.4699126717007,-53.56832168619444,79.49280125592088,963.3835710007107,31.59336473328771,44.279157599051736,2.5360199272530934,92663.43178130574
2020-04-24,Irrigate,Tomatoes,1066.967177579961,-59.17819589323578,32.26533649425326,1078.7267186839638,149.47552645080847,49.67828681611469,20.34563038126037,71691.05817292134
2020-04-25,Harvest,Plantain,91.41723827830725,-59.97203595146257,38.92582982284362,903.6427822884838,61.9507828074916,68.00522970620706,21.461616119144246,25090.280931766174
2020-04-26,Irrigate,Cacao,942.8079223275219,-39.95338784395005,1.3231724180789661,1019.3258402426052,95.86554456093884,56.12122414185333,8.60985699418032,83175.87307787291
2020-04-27,Prune,Peanuts,636.8017895464566,-54.575425284472935,66.93430245247652,1071.816034128255,255.55662503663623,38.66421830951071,20.757400211330996,40034.94396210665
2020-04-28,Prick,Plantain,1544.3660798183605,-18.19526679467147,50.374448231853734,1061.8326429208348,183.66693127460792,12.373889455042775,1.8925099739435645,44088.79539805895
2020-04-29,Sow,Coffee,684.4432818491993,26.551567017145018,25.934075652236587,969.3769988854224,43.24733087341818,99.09298654880507,14.198157144114916,81020.68803658875
2020-04-30,Weed,Coffee,610.6850187760864,5.858185989829607,96.95661394071526,872.2808356070358,208.46396784976935,89.91550084070505,18.57072319397707,86324.41287378337
2020-05-01,Sow,Peanuts,817.6845448623877,8.039104579095678,37.08711068665534,926.0162501551451,261.7753965811388,22.78959676539514,17.574798658505173,47405.60251950471
2020-05-02,Sow,Coffee,593.892490126506,-73.50243076601438,35.01107377702796,1043.4637576984937,98.19481719623914,80.98553480045155,7.702757031479162,84135.9358094836
2020-05-03,Harvest,Peanuts,214.70709071225482,30.3813870673208,80.56215036686551,880.3600355154408,277.67893057934714,66.49507326480354,7.4799410138274585,45029.467783582164
2020-05-04,Prune,Plantain,588.0935127462692,-62.6478444176377,35.68765712265073,897.7860277692054,16.34599851852393,20.46031430020777,2.497376999597013,14220.468087165205
2020-05-05,Hoe,Peanuts,850.8580422380696,-7.4782392832309625,42.998643972425185,945.658913345773,88.54149149549929,14.215088813960342,8.682802546975296,24186.74457197041
2020-05-06,Weed,Peanuts,1501.009257557004,-76.95990019594814,74.34964299402182,920.8049173544898,201.53678128559918,35.236965777118925,17.64728942227682,404.0428467207202
2020-05-07,Weed,Peanuts,1747.7903535551977,-45.94481133511133,17.21190574066066,954.1259079613659,267.93597998582754,93.62148456076508,17.213749299678746,54757.91077315031
2020-05-08,Harvest,Cocoyam,410.5636021380047,-35.0480203732135,95.30888746108026,1014.0829759050894,81.20489580864367,87.02700341294232,10.341895766368651,16473.23970683151
2020-05-09,Harvest,Coffee,1478.956105264125,-22.09150652680158,2.781831889808817,1077.8199321344014,78.81884620226373,93.68814361777551,21.872184233993313,51234.76919941514
2020-05-10,Irrigate,Cocoyam,700.6264091851693,-43.614335775917425,57.93782078430982,931.7663333548749,47.24205411692062,90.05083472584357,11.883055759957852,24104.278832889348
2020-05-11,Sow,Plantain,1765.81779752876,-3.65211664034301,95.48485287644695,1020.3713910554327,54.0171868190324,49.824888932037815,2.5998806119610958,94493.19983652527
2020-05-12,Sow,Peanuts,941.571261686843,-61.5594070493936,85.90079316057816,892.6182014022478,236.19126871795225,56.85130530726209,2.519650359378203,56979.53645775496
2020-05-13,Irrigate,Tomatoes,1297.2244264516994,-78.32811021778114,75.44310665421163,994.1655190747297,248.27017084707842,40.40755592109686,4.97565110213331,14935.987412120754
2020-05-14,Harvest,Cacao,1036.4871273937867,22.822276209372276,52.161421242173056,887.6163849960852,198.98544584215026,77.54594059671442,11.89817441644509,2057.497875626646
2020-05-15,Hoe,Cacao,1467.744391534433,-12.700220425045813,61.43040396322977,902.8715495888935,251.7507383553885,57.859299517143235,7.554149841099711,93561.99498259249
2020-05-16,Harvest,Beans,685.5355129409284,-44.980268414244634,85.02827772522173,1057.6681879654473,237.41699504646442,29.01875547644228,1.8708303876479997,99037.54915871726
2020-05-17,Fertilize,Cacao,27.83649553312424,-14.080868878003258,26.211873804326558,877.0807498839421,16.31850587429451,21.3325076008925,16.209522156863017,48735.687614841736
2020-05-18,Sow,Tomatoes,877.6596548446495,-85.18554628054001,32.70341588861563,965.0069448116244,265.86003391553936,18.995303107774397,3.860619092312368,88620.81242810309
2020-05-19,Prick,Plantain,1197.4842098488828,-75.44150979835021,70.08353115428777,964.2442975920345,284.04680306008316,74.85657665189636,4.819217931100588,92984.88285149384
2020-05-20,Irrigate,Cocoyam,1268.433939670913,-30.126652627700246,27.482035916464564,991.4056089959017,131.0462800861125,19.244525469485975,7.212896205446065,57329.447637422396
2020-05-21,Prune,Beans,765.12095281715,-9.395769259700742,96.91896677824121,1066.8050356735826,203.06583202533744,76.2402637196476,13.764913951707673,33024.657014988654
2020-05-22,Sow,Beans,885.7347666559874,38.90161621030229,53.759650630468336,892.9863015807312,31.9970721703729,76.63179271907222,2.516842996491386,29578.21136235125
2020-05-23,Hoe,Coffee,1528.7774112956267,-72.68389222762676,6.80132678868598,1008.3797495385161,214.58466042416578,62.68996224614004,3.842906846740237,61400.2661563124
2020-05-24,Prick,Peanuts,3.778986435824594,19.39896216880932,82.08557395059451,1056.432843813373,120.76159958391229,58.81950837432336,22.12953294758237,5992.200174117624
2020-05-25,Harvest,Coffee,1061.7782154826896,27.176932409578086,54.964951166598716,878.4433649246234,282.4374636067108,79.83423285627234,6.177603142351693,94813.96487986173
2020-05-26,Weed,Cacao,853.5664742041123,-82.83135374554311,64.56477248471215,974.5417546779852,50.93548219156929,59.70480223548415,15.13438319853962,76948.8030907185
2020-05-27,Prick,Peanuts,419.69291171395184,-56.516560676860614,15.474125144570284,1072.95410860468,283.28452559493496,71.82895006343657,14.562652336958099,27520.291116513916
2020-05-28,Sow,Cocoyam,339.4752464355096,50.34768953878681,89.48573899393935,928.0604133741294,157.73009596478497,74.76171463790989,7.553141200746115,18184.338265705923
2020-05-29,Sow,Peanuts,741.586269795554,-54.073962238873506,74.6515275005459,993.8510414303937,248.71472701283585,69.59687895056828,0.4330785039127907,41702.20354104241
2020-05-30,Sow,Plantain,710.3600553656385,43.838291998948094,59.23210672058726,1032.2061746060228,111.573188318809,61.534563614951196,12.748759783624456,33551.076666951754
2020-05-31,Harvest,Plantain,811.5073170525837,-70.9472020319752,41.49919065680682,871.3851215183964,57.99761020861249,34.50781640093417,21.098583829998546,74593.77315135021
2020-06-01,Prick,Cocoyam,167.16894810987324,34.139572357109074,43.011967424131434,988.8248570135386,125.05628471145523,66.93539455746156,21.68767993780633,69965.27577843334
2020-06-02,Prune,Tomatoes,1615.1180472740773,40.74189016217083,52.11506517910459,931.3933651660094,9.410786506016045,94.1066847612603,23.859206197106026,12334.493966436077
2020-06-03,Sow,Cocoyam,337.81443442977064,-36.67506368459363,31.177301506549547,1038.9683538904123,288.187219155765,38.99544466671661,0.12646321998674903,81495.04037214526
2020-06-04,Harvest,Cocoyam,1759.3347854207368,10.01065861356274,2.6265188985323817,929.5313893796462,268.3954315694226,10.352658288995254,6.241300507688044,7613.843667465181
2020-06-05,Irrigate,Cacao,1074.836709963245,-67.49267845227021,50.17329179548542,1068.0213607087464,76.6979432334994,83.61530920478235,16.861273130323184,87218.81026091163
2020-06-06,Sow,Cocoyam,206.90906668391958,46.21388101074986,79.60643138505844,1052.0488717218802,13.114040822820705,48.63252455325758,1.0047014965346701,49441.245608414174
2020-06-07,Sow,Peanuts,1007.2115882805717,-63.86384227812222,67.26575009775594,942.8374139204502,120.64422686510133,5.259308355403414,0.3377648063359837,85647.1260545875
2020-06-08,Prick,Plantain,296.93586994281725,53.26825816540254,43.166733147413474,992.3831484047845,254.04758387347434,77.34468738759918,16.659593593771557,28800.9379572037
2020-06-09,Prune,Peanuts,1160.3687200476752,49.178414568076576,87.0150295816353,896.4440322297586,130.69316208131113,31.276029299657992,11.32594611877474,55266.70420745442
2020-06-10,Irrigate,Plantain,1388.2034191032878,-26.827521143000816,7.502676089790428,880.9065835196308,1.356893976885909,13.825344373204818,23.718107820480554,62408.78540591588
2020-06-11,Harvest,Beans,890.0703847349221,33.770842149940506,0.2167698765036974,893.0391420522581,66.97160840949758,96.96019831192545,9.802435701576886,14141.083419020206
2020-06-12,Irrigate,Cacao,911.4788493307846,-15.880896825668316,41.25273753876946,892.5555397745587,203.15387921027914,49.653268316402446,7.309051222856952,80804.59065170622
2020-06-13,Harvest,Cocoyam,926.2297805015204,-6.611660342802338,36.28261924582261,929.3209105617525,287.21704336768136,69.56206394564688,9.795851257300217,32725.793890561417
2020-06-14,Hoe,Cacao,169.32777386336357,-21.748679373433333,32.13983324545092,973.18199919439,1.9893775920986623,7.07900587976249,13.570300252841902,89161.91266134582
2020-06-15,Sow,Cacao,734.1331056155724,-27.061055749340127,78.2762094770638,990.8141230881272,93.15448746183799,77.26560905596347,21.300490379004966,71877.29395680656
